id,parent_id,kode_dagri,name,Latitude,Longitude
1708020014,1708020,17.08.01.2011,BUKIT MENYAN,,
1708020015,1708020,17.08.01.2023,SOSOKAN CINTO MANDI,,
1708020016,1708020,17.08.01.2024,MUARA LANGKAP,,
1708020017,1708020,17.08.01.2025,AIR RAMAN,,
1708020018,1708020,17.08.01.2028,LANGGAR JAYA,,
1708020019,1708020,17.08.01.2029,CINTA MANDI BARU,,
1708030001,1708030,17.08.07.2001,BENUANG GALING,,
1708030002,1708030,17.08.07.2002,AIR SELIMANG,,
1708030003,1708030,17.08.07.2003,TEBAT LAUT,,
1708030004,1708030,17.08.07.2005,TABA PADANG,,
1708030005,1708030,17.08.07.2006,LUBUK SAHUNG,,
1708030006,1708030,17.08.07.2004,TEMDAK,,
1708030007,1708030,17.08.07.2007,KANDANG,,
1708030008,1708030,17.08.07.2008,CIREBON BARU,,
1708030009,1708030,17.08.07.2009,TALANG GELOMPOK,,
170803001,1708030,17.08.07.2010,AIR PESI,,
1708030011,1708030,17.08.07.2011,TALANG BABATAN,,
1708030012,1708030,17.08.07.2012,BAYUNG,,
1708030013,1708030,17.08.07.2013,SUNGAI JERNIH,,
1708040001,1708040,17.08.03.2007,TERTIK,,
1708040002,1708040,17.08.03.2013,TABA AIR PAUH,,
1708040003,1708040,17.08.03.2011,PENANJUNG PANJANG,,
1708040004,1708040,17.08.03.2010,PERADUAN BINJAI,,
1708040005,1708040,17.08.03.2009,TALANG KARET,,
1708040006,1708040,17.08.03.1008,TEBAT KARAI,,
1708040007,1708040,17.08.03.2006,TABA SATING,,
1708040008,1708040,17.08.03.2012,NANTI AGUNG,,
1708040009,1708040,17.08.03.2014,KARANG TENGAH,,
170804001,1708040,17.08.03.2019,TAPAK GEDUNG,,
1708040011,1708040,17.08.03.2020,TEBING PENYAMUN,,
1708040012,1708040,17.08.03.2021,SINAR GUNUNG,,
1708040013,1708040,17.08.03.2022,TABA SALING,,
1708040014,1708040,17.08.03.2023,PENANJUNG PANJANG ATAS,,
1708050001,1708050,17.08.04.2002,TEBAT MONOK,,
1708050002,1708050,17.08.04.2001,KELILIK,,
1708050003,1708050,17.08.04.2007,IMIGRASI PERMU,,
1708050004,1708050,17.08.04.2006,PERMU,,
1708050005,1708050,17.08.04.1005,PASAR UJUNG,,
1708050006,1708050,17.08.04.2008,KARANG ENDAH,,
1708050007,1708050,17.08.04.2009,WESKUST,,
1708050008,1708050,17.08.04.2010,KAMPUNG BOGOR,,
1708050009,1708050,17.08.04.1003,PENSIUNAN,,
170805001,1708050,17.08.04.1004,PASAR KEPAHIANG,,
1708050011,1708050,17.08.04.1011,DUSUN KEPAHIANG,,
1708050012,1708050,17.08.04.2012,KUTO REJO,,
1708050013,1708050,17.08.04.2013,KARANG ANYAR,,
1708050014,1708050,17.08.04.2014,TABA TEBELET,,
1708050015,1708050,17.08.04.2015,PELANGKIAN,,
1708050016,1708050,17.08.04.2016,KELOBAK,,
1708050017,1708050,17.08.04.2017,PAGAR GUNUNG,,
1708050018,1708050,17.08.04.2023,SUKA MERINDU,,
1708050019,1708050,17.08.04.1025,KAMPUNG PENSIUNAN,,
170805002,1708050,17.08.04.1026,PASAR SEJANTUNG,,
1708050021,1708050,17.08.04.1027,PADANG LEKAT,,
1708050022,1708050,17.08.04.2028,BOGOR BARU,,
1708050023,1708050,17.08.04.2029,PERMU BAWAH,,
1708060001,1708060,17.08.06.2004,SUKA SARI,,
1708060002,1708060,17.08.06.2002,BUKIT SARI,,
1708060003,1708060,17.08.06.2007,TANGSI DUREN,,
1708060004,1708060,17.08.06.1005,TANGSI BARU,,
1708060005,1708060,17.08.06.2010,PEMATANG DONOK,,
1708060006,1708060,17.08.06.2008,BABAKAN BOGOR,,
1708060007,1708060,17.08.06.2009,BARAT WETAN,,
1708060008,1708060,17.08.06.2006,AIR SEMPIANG,,
1708060009,1708060,17.08.06.2003,TUGU REJO,,
170806001,1708060,17.08.06.2001,BANDUNG BARU,,
1708060011,1708060,17.08.06.2013,SIDO MAKMUR,,
1708060012,1708060,17.08.06.2011,SUMBER SARI,,
1708060013,1708060,17.08.06.2012,MEKAR SARI,,
1708060015,1708060,17.08.06.2014,SIDO REJO,,
1708060016,1708060,17.08.06.2015,BANDUNG JAYA,,
1708070001,1708070,17.08.02.2001,DASPETAH,,
1708070002,1708070,17.08.02.2017,UJAN MAS BAWAH,,
1708070003,1708070,17.08.02.1002,UJAN MAS ATAS,,
1708070004,1708070,17.08.02.2003,SURO LEMBAK,,
1708070005,1708070,17.08.02.2005,SURO ILIR,,
1708070006,1708070,17.08.02.2006,SURO MUNCAR,,
1708070007,1708070,17.08.02.2007,SURO BARU,,
1708070008,1708070,17.08.02.2008,PEKALONGAN,,
1708070009,1708070,17.08.02.2019,PUNGGUK MERANTI,,
170807001,1708070,17.08.02.2009,BUMI SARI,,
1708070011,1708070,17.08.02.2016,CUGUNG LALANG,,
1708070012,1708070,17.08.02.2018,SURO BALI,,
1708070013,1708070,17.08.02.2004,TANJUNG ALAM,,
1708070014,1708070,17.08.02.2020,PUNGGUK BERINGANG,,
1708070015,1708070,17.08.02.2021,MERANTI JAYA,,
1708070016,1708070,17.08.02.2023,AIR HITAM,,
1708070017,1708070,17.08.02.2024,DASPETAH II,,
1708080001,1708080,17.08.05.2004,LUBUK PENYAMUN,,
1708080002,1708080,17.08.05.2006,BUKIT BARISAN,,
1708080003,1708080,17.08.05.1002,DURIAN DEPUN,,
1708080004,1708080,17.08.05.2001,PULO GETO,,
1708080005,1708080,17.08.05.2003,TABA MULAN,,
1708080006,1708080,17.08.05.2005,SIMPANG KOTA BINGIN,,
1708080007,1708080,17.08.05.2007,BATU AMPAR,,
1708080008,1708080,17.08.05.2008,PULO GETO BARU,,
1709010001,1709010,17.09.02.2001,AIR SEBAKUL,,
1709010006,1709010,17.09.02.2009,PULAU PANGGUNG,,
1709010007,1709010,17.09.02.2007,JAYAKARTA,,
1709010008,1709010,17.09.02.2006,TENGAH PADANG,,
1709010009,1709010,17.09.02.2005,KEMBANG SERI,,
170901001,1709010,17.09.02.2004,TABA PASEMAH,,
1709010011,1709010,17.09.02.2008,NAKAU,,
1709010012,1709010,17.09.02.2015,PADANG ULAK TANJUNG,,
1709010014,1709010,17.09.02.2014,JUMAT,,
1709010015,1709010,17.09.02.2017,AIR PUTIH,,
1709020002,1709020,17.09.01.2008,PENANDING,,
1709020003,1709020,17.09.01.2004,DURIAN DEMANG,,
1709020004,1709020,17.09.01.2007,DUSUN BARU II,,
1709020005,1709020,17.09.01.2009,KARANG TINGGI,,
1709020006,1709020,17.09.01.2013,TABA MUTUNG,,
1709020007,1709020,17.09.01.2011,KANCING,,
1709020008,1709020,17.09.01.2012,UJUNG KARANG,,
1709020009,1709020,17.09.01.2002,TALANG EMPAT,,
170902001,1709020,17.09.01.2001,TABA TERUNJAM,,
1709020011,1709020,17.09.01.2003,PADANG TAMBAK,,
1709020012,1709020,17.09.01.2010,RENA LEBAR,,
1709020013,1709020,17.09.01.2005,PELAJAU,,
1709020014,1709020,17.09.01.2015,RENA SEMANEK,,
1709030002,1709030,17.09.06.2002,TANJUNG RAMAN,,
1709030003,1709030,17.09.06.2003,SUKARAMI,,
1709030004,1709030,17.09.06.2004,KARANG TENGAH,,
1709030005,1709030,17.09.06.2005,LUBUK SINI,,
1709030006,1709030,17.09.06.2023,BAJAK I,,
1709030007,1709030,17.09.06.2009,SURAU,,
1709030008,1709030,17.09.06.2010,RINDU HATI,,
1709030009,1709030,17.09.06.2011,TANJUNG HERAN,,
170903001,1709030,17.09.06.2008,TABA TERET,,
1709030011,1709030,17.09.06.1007,TABA PENANJUNG,,
1709030012,1709030,17.09.06.2012,DATAR LEBAR,,
1709030019,1709030,17.09.06.2013,PENUM,,
170903002,1709030,17.09.06.2024,TABA BARU,,
1709031001,1709031,17.09.07.2010,BAJAK II,,
1709031002,1709031,17.09.07.2001,JAMBU,,
1709031003,1709031,17.09.07.2002,PENEMBANG,,
1709031004,1709031,17.09.07.2005,LUBUK UNEN,,
1709031005,1709031,17.09.07.2006,PUNGGUK KETUPAK,,
1709031006,1709031,17.09.07.2007,PUNGGUK BERINGIN,,
1709031007,1709031,17.09.07.2009,KELINDANG,,
1709031008,1709031,17.09.07.2008,ULAK LEBAR,,
1709031009,1709031,17.09.07.2004,TABA DURIAN SEBAKUL,,
170903101,1709031,17.09.07.2003,TALANG AMBUNG,,
1709031011,1709031,17.09.07.2011,LUBUK UNEN BARU,,
1709031012,1709031,17.09.07.2012,PADANG KEDEPER,,
1709031013,1709031,17.09.07.2013,KELINDANG ATAS,,
1709040008,1709040,17.09.05.2008,TABA RENAH,,
1709040009,1709040,17.09.05.2006,TEMIANG,,
1709040011,1709040,17.09.05.2009,KERTAPATI,,
1709040012,1709040,17.09.05.2010,PAGAR JATI,,
1709040014,1709040,17.09.05.2018,ARGA INDAH I,,
1709040015,1709040,17.09.05.2013,DATAR PENOKOT,,
1709040016,1709040,17.09.05.2014,LAYANG LEKAT,,
1709040017,1709040,17.09.05.2016,TALANG CURUP,,
1709040018,1709040,17.09.05.2015,TUMBUK,,
1709040019,1709040,17.09.05.2017,RENA KANDIS,,
170904002,1709040,17.09.05.2012,KARANG ARE,,
1709040021,1709040,17.09.05.2023,KERTAPATI MUDIK,,
1709040022,1709040,17.09.05.2022,KEROYA,,
1709040023,1709040,17.09.05.2024,RENA JAYA,,
1709041001,1709041,17.09.08.2010,LUBUK PUAR,,
1709041002,1709041,17.09.08.2004,PUNJUNG,,
1709041003,1709041,17.09.08.2002,BAJAK III,,
1709041004,1709041,17.09.08.2001,KOMERING,,
1709041005,1709041,17.09.08.2006,ARGA INDAH II,,
1709041006,1709041,17.09.08.2007,CURUP,,
1709041007,1709041,17.09.08.2008,KARANG PANGGUNG,,
1709041008,1709041,17.09.08.2009,LUBUK PENDAM,,
1709041009,1709041,17.09.08.2003,RAJAK BESI,,
170904101,1709041,17.09.08.2005,SUSUP,,
1709041011,1709041,17.09.08.2012,PAGAR AGUNG,,
1709041012,1709041,17.09.08.2011,DURIAN LEBAR,,
1709041013,1709041,17.09.08.2014,TABA GEMANTUNG,,
1709041014,1709041,17.09.08.2013,PUNGGUK JAYA,,
1709041015,1709041,17.09.08.2015,PAGAR BESI,,
1709050001,1709050,17.09.03.2011,PEKIK NYARING,,
1709050002,1709050,17.09.03.2022,SRIKUNCORO,,
170905001,1709050,17.09.03.2021,PANCA MUKTI,,
1709050011,1709050,17.09.03.2010,SRIKATON,,
1709050012,1709050,17.09.03.2012,PASAR PEDATI,,
1709050013,1709050,17.09.03.2009,TALANG PAUH,,
1709050014,1709050,17.09.03.2017,SIDODADI,,
1709050015,1709050,17.09.03.2018,TALANG BOSENG,,
1709050017,1709050,17.09.03.2020,KEMBANG AYUN,,
1709050018,1709050,17.09.03.2019,PAGAR DEWA,,
1709050019,1709050,17.09.03.2016,SIDOREJO,,
170905002,1709050,17.09.03.2013,SUNDA KELAPA,,
1709050021,1709050,17.09.03.2014,PONDOK KELAPA,,
1709050022,1709050,17.09.03.2015,PADANG BETUAH,,
1709050023,1709050,17.09.03.2023,BINTANG SELATAN,,
1709050024,1709050,17.09.03.2024,ABU SAKIM,,
1709050025,1709050,17.09.03.2025,HARAPAN,,
1709051001,1709051,17.09.09.2007,TANJUNG TERDANA,,
1709051002,1709051,17.09.09.2001,PONDOK KUBANG,,
1709051003,1709051,17.09.09.2003,ANYAR,,
1709051004,1709051,17.09.09.2002,BATU RAJA,,
1709051005,1709051,17.09.09.2004,TANJUNG DALAM,,
1709051006,1709051,17.09.09.2005,TALANG TENGAH I,,
1709051007,1709051,17.09.09.2008,LINGGAR GALING,,
1709051008,1709051,17.09.09.2006,PAKU HAJI,,
1709051009,1709051,17.09.09.2009,DUSUN BARU I,,
170905101,1709051,17.09.09.2010,HARAPAN MAKMUR,,
1709051011,1709051,17.09.09.2012,TABA JAMBU,,
1709051012,1709051,17.09.09.2011,MARGO MULYO,,
1709060011,1709060,17.09.04.2004,KOTA TITIK,,
1709060012,1709060,17.09.04.2002,ATURAN MUMPO,,
1709060013,1709060,17.09.04.2007,SENABAH,,
1709060014,1709060,17.09.04.2003,TALANG TENGAH II,,
1709060015,1709060,17.09.04.2020,TANJUNG KEPAYANG,,
1709060016,1709060,17.09.04.2019,KEBUN LEBAR,,
1709060017,1709060,17.09.04.2018,TIAMBANG,,
1709060018,1709060,17.09.04.2017,PEMATANG TIGA,,
1709060019,1709060,17.09.04.2016,BATU BARIANG,,
170906002,1709060,17.09.04.2015,AIR KOTOK,,
1709060021,1709060,17.09.04.2022,ATURAN MUMPO II,,
1709060022,1709060,17.09.04.2023,GENTING DABUK,,
1709060023,1709060,17.09.04.2021,PEMATANG TIGA LAMA,,
1709061001,1709061,17.09.10.2001,SEKAYUN,,
1709061002,1709061,17.09.10.2002,SEKAYUN MUDIK,,
1709061003,1709061,17.09.10.2003,SEKAYUN ILIR,,
1709061004,1709061,17.09.10.2004,TALANG DONOK,,
1709061005,1709061,17.09.10.2005,TABA TENGAH,,
1709061006,1709061,17.09.10.2006,PADANG BURNAI,,
1709061007,1709061,17.09.10.2007,LUBUK LANGKAP,,
1709061008,1709061,17.09.10.2008,AIR NAPAL,,
1709061009,1709061,17.09.10.2009,GENTING,,
170906101,1709061,17.09.10.2010,TALANG PANJANG,,
1709061011,1709061,17.09.10.2011,BANG HAJI,,
1709061012,1709061,17.09.10.2012,SUNGKAI BERAYUN,,
1771010003,1771010,17.71.01.1005,BETUNGAN,,
1771010004,1771010,17.71.01.1003,PEKAN SABTU,,
1771010005,1771010,17.71.01.1002,SUKA RAMI,,
1771010006,1771010,17.71.01.1001,PAGAR DEWA,,
1771010007,1771010,17.71.01.1004,BUMIAYU,,
1771010008,1771010,17.71.01.1006,SUMUR DEWA,,
1771011001,1771011,17.71.05.1003,TELUK SEPANG,,
1771011002,1771011,17.71.05.1004,SUMBER JAYA,,
1771011003,1771011,17.71.05.1001,KANDANG,,
1771011004,1771011,17.71.05.1002,KANDANG MAS,,
1771011005,1771011,17.71.05.1005,PADANG SERAI,,
1771011006,1771011,17.71.05.1006,MUARA DUA,,
1771020001,1771020,17.71.02.1021,SIDOMULYO,,
1771020005,1771020,17.71.02.1002,JALAN GEDANG,,
1771020006,1771020,17.71.02.1001,PADANG HARAPAN,,
1771020024,1771020,17.71.02.1027,CEMPAKA PERMAI,,
1771020027,1771020,17.71.02.1024,LINGKAR BARAT,,
1771021001,1771021,17.71.06.1002,TANAH PATAH,,
1771021002,1771021,17.71.06.1001,KEBUN TEBENG,,
1771021003,1771021,17.71.06.1007,SAWAH LEBAR BARU,,
1771021004,1771021,17.71.06.1006,SAWAH LEBAR,,
1771021005,1771021,17.71.06.1003,NUSA INDAH,,
1771021006,1771021,17.71.06.1005,KEBUN KENANGA,,
1771021007,1771021,17.71.06.1004,KEBUN BELER,,
1771021008,1771021,17.71.06.1008,LEMPUING,,
1771022001,1771022,17.71.07.1005,ANGGUT BAWAH,,
1771022002,1771022,17.71.07.1004,PENURUNAN,,
1771022003,1771022,17.71.07.1001,PADANG JATI,,
1771022004,1771022,17.71.07.1003,BELAKANG PONDOK,,
1771022005,1771022,17.71.07.1009,PENGANTUNGAN,,
1771022006,1771022,17.71.07.1002,KEBUN DAHRI,,
1771022007,1771022,17.71.07.1008,KEBUN GERAN,,
1771022008,1771022,17.71.07.1006,ANGGUT ATAS,,
1771022009,1771022,17.71.07.1007,ANGGUT DALAM,,
1771023001,1771023,17.71.09.1002,JEMBATAN KECIL,,
1771023002,1771023,17.71.09.1001,PANORAMA,,
1771023003,1771023,17.71.09.1006,LINGKAR TIMUR,,
1771023004,1771023,17.71.09.1005,TIMUR INDAH,,
1771023005,1771023,17.71.09.1004,PADANG NANGKA,,
1771023006,1771023,17.71.09.1003,DUSUN BESAR,,
1771030001,1771030,17.71.03.1011,KEBUN KELING,,
1771030004,1771030,17.71.03.1014,MALABERO,,
1771030005,1771030,17.71.03.1013,SUMUR MELELEH,,
1771030006,1771030,17.71.03.1001,BERKAS,,
1771030007,1771030,17.71.03.1002,PASAR BARU,,
1771030008,1771030,17.71.03.1003,JITRA,,
1771030009,1771030,17.71.03.1004,PASAR MELINTANG,,
1771030011,1771030,17.71.03.1010,PONDOK BESI,,
1771030012,1771030,17.71.03.1005,KEBUN ROOS,,
1771030013,1771030,17.71.03.1018,PINTU BATU,,
1771030014,1771030,17.71.03.1007,TENGAH PADANG,,
1771030015,1771030,17.71.03.1008,BAJAK,,
1771030016,1771030,17.71.03.1019,KAMPUNG BALI,,
1771031001,1771031,17.71.08.1006,SURABAYA,,
1771031002,1771031,17.71.08.1003,SEMARANG,,
1771031003,1771031,17.71.08.1005,TANJUNG JAYA,,
1771031004,1771031,17.71.08.1004,TANJUNG AGUNG,,
1771031005,1771031,17.71.08.1002,SUKAMERINDU,,
1771031006,1771031,17.71.08.1001,KAMPUNG KELAWI,,
1771031007,1771031,17.71.08.1007,PASAR BENGKULU,,
1771040001,1771040,17.71.04.1005,BERINGIN RAYA,,
1771040002,1771040,17.71.04.1004,RAWA MAKMUR,,
1771040003,1771040,17.71.04.1001,KANDANG LIMUN,,
1771040004,1771040,17.71.04.1003,PEMATANG GUBERNUR,,
1771040005,1771040,17.71.04.1002,BENTIRING,,
1771040006,1771040,17.71.04.1007,RAWA MAKMUR PERMAI,,
1771040007,1771040,17.71.04.1006,BENTIRING PERMAI,,
1801040001,1801040,18.04.04.2002,KUBU PERAHU,,
1801040002,1801040,18.04.04.2006,WAY EMPULAU ULU,,
1801040003,1801040,18.04.04.2008,WATAS,,
1801040004,1801040,18.04.04.2009,PADANG DALOM,,
1801040005,1801040,18.04.04.2007,GUNUNG SUGIH,,
1801040006,1801040,18.04.04.2005,SEBARUS,,
1801040007,1801040,18.04.04.1001,PASAR LIWA,,
1801040008,1801040,18.04.04.1003,WAY MENGAKU,,
1801040009,1801040,18.04.04.2004,PADANG CAHYA,,
1801040012,1801040,18.04.04.2010,SUKARAME,,
1801040013,1801040,18.04.04.2011,BAHWAY,,
1801040014,1801040,18.04.04.2012,SEDAMPAH INDAH,,
1801041001,1801041,18.04.11.2001,TANJUNG RAYA,,
1801041002,1801041,18.04.11.2002,HANAKAU,,
1801041003,1801041,18.04.11.2003,BUAY NYERUPA,,
1801041004,1801041,18.04.11.2004,TAPAK SIRING,,
1801041005,1801041,18.04.11.2009,PAGAR DEWA,,
1801041006,1801041,18.04.11.2005,JAGA RAGA,,
1801041012,1801041,18.04.11.2012,SUKA MULYA,,
1801041018,1801041,18.04.11.2018,BANDAR BARU,,
1801041019,1801041,18.04.11.2019,BUMI JAYA,,
180104102,1801041,18.04.11.2020,TEBA PERING RAYA,,
1801042001,1801042,18.04.22.2001,LOMBOK,,
1801042002,1801042,18.04.22.2002,HENI ARONG,,
1801042003,1801042,18.04.22.2003,SUKA BANJAR,,
1801042004,1801042,18.04.22.2004,LOMBOK TIMUR,,
1801042005,1801042,18.04.22.2005,SUKA BANJAR II UJUNG REMBUN,,
1801042006,1801042,18.04.22.2006,SUKA MAJU,,
1801042007,1801042,18.04.22.2007,UJUNG,,
1801042008,1801042,18.04.22.2008,KEAGUNGAN,,
1801042009,1801042,18.04.22.2009,TAWAN SUKA MULYA,,
180104201,1801042,18.04.22.2010,PANCUR MAS,,
1801042011,1801042,18.04.22.2011,LOMBOK SELATAN,,
1801050025,1801050,18.04.06.2007,HUJUNG,,
1801050026,1801050,18.04.06.2001,KENALI,,
1801050027,1801050,18.04.06.2005,BEDUDU,,
1801050028,1801050,18.04.06.2006,SUKARAMI,,
1801050031,1801050,18.04.06.2002,KEJADIAN,,
1801050032,1801050,18.04.06.2003,BUMI AGUNG,,
1801050033,1801050,18.04.06.2004,TURGAK,,
1801050034,1801050,18.04.06.2013,SERUNGKUK,,
1801050039,1801050,18.04.06.2019,SUKA MAKMUR,,
1801050041,1801050,18.04.06.2020,PAJAR AGUNG,,
1801051001,1801051,18.04.08.2007,TIGA JAYA,,
1801051002,1801051,18.04.08.2006,WASPADA,,
1801051003,1801051,18.04.08.2008,GIHAM SUKAMAJU,,
1801051004,1801051,18.04.08.1005,SEKINCAU,,
1801051005,1801051,18.04.08.2001,PAMPANGAN,,
1801052001,1801052,18.04.09.2005,TUGU RATU,,
1801052002,1801052,18.04.09.2006,BANDING AGUNG,,
1801052003,1801052,18.04.09.2010,ROWOREJO,,
1801052006,1801052,18.04.09.2004,SUMBER AGUNG,,
1801052007,1801052,18.04.09.2003,SUKA MARGA,,
1801052013,1801052,18.04.09.2017,SIDO REJO,,
1801052017,1801052,18.04.09.2018,RINGIN SARI,,
1801053001,1801053,18.04.10.2008,KOTA BESI,,
1801053002,1801053,18.04.10.2007,CANGGU,,
1801053003,1801053,18.04.10.2004,GUNUNG SUGIH,,
1801053004,1801053,18.04.10.2005,PEKON BALAK,,
1801053005,1801053,18.04.10.2006,SUKABUMI,,
1801053006,1801053,18.04.10.2003,KEGERINGAN,,
1801053007,1801053,18.04.10.2002,NEGERI RATU,,
1801053008,1801053,18.04.10.2001,KEMBAHANG,,
1801053009,1801053,18.04.10.2009,SUKARAJA,,
180105301,1801053,18.04.10.2010,KERANG,,
1801053011,1801053,18.04.10.2011,TEBA LIYOKH,,
1801054001,1801054,18.04.20.2001,PAHAYU JAYA,,
1801054002,1801054,18.04.20.2002,BASUNGAN,,
1801054003,1801054,18.04.20.2003,MEKAR SARI,,
1801054004,1801054,18.04.20.2004,SIDOMULYO,,
1801054005,1801054,18.04.20.2005,SIDODADI,,
1801054006,1801054,18.04.20.2006,MARGA JAYA,,
1801054007,1801054,18.04.20.2007,SUKA JAYA,,
1801054008,1801054,18.04.20.2008,BATU API,,
1801054009,1801054,18.04.20.2009,PAGAR DEWA,,
180105401,1801054,18.04.20.2010,SUKA MULYA,,
1801055001,1801055,18.04.21.2001,ARGOMULYO,,
1801055002,1801055,18.04.21.2002,BATU KEBAYAN,,
1801055003,1801055,18.04.21.2003,ATAR BAWANG,,
1801055004,1801055,18.04.21.2004,CAMPANG TIGA,,
1801055005,1801055,18.04.21.2005,LUAS,,
1801055006,1801055,18.04.21.2006,BAKHU,,
1801055007,1801055,18.04.21.2007,WAY NGISON,,
1801055008,1801055,18.04.21.2008,KUBU LIKU JAYA,,
1801055009,1801055,18.04.21.2009,SUMBER REJO,,
180105501,1801055,18.04.21.2010,ATAR KUWAU,,
1801056001,1801056,18.04.23.2001,SUOH,,
1801056002,1801056,18.04.23.2002,SRIMULYO,,
1801056003,1801056,18.04.23.2003,BANDAR AGUNG,,
1801056004,1801056,18.04.23.2004,RINGIN JAYA,,
1801056005,1801056,18.04.23.2005,BUMI HANTATAI,,
1801056006,1801056,18.04.23.2006,GUNUNG RATU,,
1801056007,1801056,18.04.23.2007,TANJUNG SARI,,
1801056008,1801056,18.04.23.2008,NEGERI JAYA,,
1801056009,1801056,18.04.23.2009,TEMBELANG,,
180105601,1801056,18.04.23.2010,TRI MEKAR JAYA,,
1801060014,1801060,18.04.05.2011,SINDANG PAGAR,,
1801060015,1801060,18.04.05.2010,SUKA JAYA,,
1801060026,1801060,18.04.05.2001,SIMPANG SARI,,
1801060027,1801060,18.04.05.2013,WAY PETAY,,
1801060028,1801060,18.04.05.2012,SUKAPURA,,
180106003,1801060,18.04.05.1016,TUGUSARI,,
1801061001,1801061,18.04.07.2009,TAMBAK JAYA,,
1801061002,1801061,18.04.07.2008,PADANG TAMBAK,,
1801061003,1801061,18.04.07.2007,SUKARAJA,,
1801061004,1801061,18.04.07.2006,SUKANANTI,,
1801061007,1801061,18.04.07.2005,TANJUNG RAYA,,
1801061011,1801061,18.04.07.2004,MUTAR ALAM,,
1801061012,1801061,18.04.07.2003,KARANG AGUNG,,
1801061013,1801061,18.04.07.2002,PURA LAKSANA,,
1801061014,1801061,18.04.07.1001,FAJAR BULAN,,
1801062001,1801062,18.04.15.2005,MEKAR JAYA,,
1801062002,1801062,18.04.15.2002,PURA MEKAR,,
1801062003,1801062,18.04.15.2003,CIPTA WARAS,,
1801062004,1801062,18.04.15.2004,TRI MULYO,,
1801062005,1801062,18.04.15.2001,GEDUNG SURIAN,,
1801063001,1801063,18.04.18.2001,PURA JAYA,,
1801063002,1801063,18.04.18.2002,PURA WIWITAN,,
1801063003,1801063,18.04.18.2003,TRIBUDI SYUKUR,,
1801063004,1801063,18.04.18.2004,MUARA JAYA I,,
1801063005,1801063,18.04.18.2005,MUARA JAYA II,,
1801063006,1801063,18.04.18.2006,TRIBUDI MAKMUR,,
1801063007,1801063,18.04.18.2007,TUGU MULYA,,
1801063008,1801063,18.04.18.2008,CIPTA MULYA,,
1801063009,1801063,18.04.18.2009,MUARA BARU,,
180106301,1801063,18.04.18.2010,SINAR LUAS,,
1801064001,1801064,18.04.19.2001,SIDODADI,,
1801064002,1801064,18.04.19.2002,SEMARANG JAYA,,
1801064003,1801064,18.04.19.2003,SUMBER ALAM,,
1801064004,1801064,18.04.19.2004,GUNUNG TERANG,,
1801064005,1801064,18.04.19.2005,SUKA JADI,,
1801064006,1801064,18.04.19.2006,SRI MENANTI,,
1801064007,1801064,18.04.19.2007,SINAR JAYA,,
1801064008,1801064,18.04.19.2008,RIGIS JAYA,,
1801064009,1801064,18.04.19.2009,SUKA DAMAI,,
180106401,1801064,18.04.19.2010,MANGGARAI,,
1802010003,1802010,18.06.03.2001,KARANG ANYAR,,
1802010008,1802010,18.06.03.2002,KALIREJO,,
1802010009,1802010,18.06.03.2003,DADIREJO,,
180201001,1802010,18.06.03.2004,BANYU URIP,,
1802010011,1802010,18.06.03.2005,WONOSOBO,,
1802010012,1802010,18.06.03.2006,SOPONYONO,,
1802010013,1802010,18.06.03.2007,BANDAR KEJADIAN,,
1802010014,1802010,18.06.03.2008,WAY PANAS,,
1802010015,1802010,18.06.03.2009,SINAR SAUDARA,,
1802010016,1802010,18.06.03.2010,SRIDADI,,
1802010017,1802010,18.06.03.2011,LAKARAN,,
1802010018,1802010,18.06.03.2012,PADANG RATU,,
1802010019,1802010,18.06.03.2013,PARDA SUKA,,
180201002,1802010,18.06.03.2014,TANJUNG KURUNG,,
1802010021,1802010,18.06.03.2015,PADANG MANIS,,
1802010022,1802010,18.06.03.2016,KEJADIAN,,
1802010023,1802010,18.06.03.2017,DADISARI,,
1802010024,1802010,18.06.03.2018,KALISARI,,
1802010029,1802010,18.06.03.2019,BANJAR NEGORO,,
180201003,1802010,18.06.03.2020,PEKON BALAK,,
1802010031,1802010,18.06.03.2021,KUNYAYAN,,
1802010032,1802010,18.06.03.2022,BANJARSARI,,
1802010037,1802010,18.06.03.2023,NEGERI NGARIP,,
1802010038,1802010,18.06.03.2035,SAMPANG TURUS,,
1802010039,1802010,18.06.03.2037,WAY LIWOK,,
180201004,1802010,18.06.03.2038,SUMUR TUJUH,,
1802010041,1802010,18.06.03.2034,DADI MULYO,,
1802010042,1802010,18.06.03.2036,SRI MELATI,,
1802011001,1802011,18.06.12.2001,TUGU PAPAK,,
1802011002,1802011,18.06.12.2008,KARANG REJO,,
1802011003,1802011,18.06.12.2007,GARUT,,
1802011004,1802011,18.06.12.2006,SIDO DADI,,
1802011005,1802011,18.06.12.2002,KACA PURA,,
1802011006,1802011,18.06.12.2005,TUGU REJO,,
1802011007,1802011,18.06.12.2004,BANGUN REJO,,
1802011008,1802011,18.06.12.2003,SUKARAJA,,
1802011009,1802011,18.06.12.2019,SEDAYU,,
180201101,1802011,18.06.12.2009,KANOMAN,,
1802011011,1802011,18.06.12.2010,SUDIMORO,,
1802011012,1802011,18.06.12.2011,SUDIMORO BANGUN,,
1802011013,1802011,18.06.12.2020,WAY KERAP,,
1802011014,1802011,18.06.12.2012,SRI PURNOMO,,
